P_START_LETTER,P_END_LETTER,TABLE_NAME,COLUMN_NAME,OBJECT_TYPE,DATA_TYPE,DATA_LENGTH,CHAR_LENGTH
P,P,PON_BIDDING_PARTIES_SEC,TOTAL_FIXED_INTERNAL_COST,VIEW,NUMBER,22,0
P,P,PON_BIDDING_PARTIES_SEC,TOTAL_PERCENTAGE_INTERNAL_COST,VIEW,NUMBER,22,0
P,P,PON_BIDDING_PARTIES_SEC,TRADING_PARTNER_CONTACT_ID,VIEW,NUMBER,22,0
P,P,PON_BIDDING_PARTIES_SEC,TRADING_PARTNER_ID,VIEW,NUMBER,22,0
P,P,PON_BIDDING_PARTIES_SEC,VENDOR_SITE_CODE,VIEW,VARCHAR2,960,240
P,P,PON_BIDDING_PARTIES_SEC,VENDOR_SITE_ID,VIEW,NUMBER,22,0
P,P,PON_BIDDING_PARTIES_SEC,WF_ITEM_KEY,VIEW,VARCHAR2,960,240
P,P,PON_BIDDING_PARTIES_SEC,WF_USER_NAME,VIEW,VARCHAR2,120,30
P,P,PON_BIDDING_PARTY_CONTACTS,BIDDING_PARTNER_CONTACT_ID,VIEW,NUMBER,22,0
P,P,PON_BIDDING_PARTY_CONTACTS,AUCTION_HEADER_ID,VIEW,NUMBER,22,0
P,P,PON_BIDDING_PARTY_CONTACTS,LIST_ID,VIEW,NUMBER,22,0
P,P,PON_BIDDING_PARTY_CONTACTS,SEQUENCE,VIEW,NUMBER,22,0
P,P,PON_BIDDING_PARTY_CONTACTS,TRADING_PARTNER_ID,VIEW,NUMBER,22,0
P,P,PON_BIDDING_PARTY_CONTACTS,TRADING_PARTNER_CONTACT_ID,VIEW,NUMBER,22,0
P,P,PON_BIDDING_PARTY_CONTACTS,VENDOR_SITE_ID,VIEW,NUMBER,22,0
P,P,PON_BIDDING_PARTY_CONTACTS,HAS_NOTIFICATION_SENT_FLAG,VIEW,VARCHAR2,4,1
P,P,PON_BIDDING_PARTY_CONTACTS,CREATION_DATE,VIEW,TIMESTAMP(6),11,0
P,P,PON_BIDDING_PARTY_CONTACTS,CREATED_BY,VIEW,VARCHAR2,256,64
P,P,PON_BIDDING_PARTY_CONTACTS,LAST_UPDATED_BY,VIEW,VARCHAR2,256,64
P,P,PON_BIDDING_PARTY_CONTACTS,LAST_UPDATE_DATE,VIEW,TIMESTAMP(6),11,0
P,P,PON_BIDDING_PARTY_CONTACTS,LAST_UPDATE_LOGIN,VIEW,VARCHAR2,128,32
P,P,PON_BIDDING_PARTY_CONTACTS,OBJECT_VERSION_NUMBER,VIEW,NUMBER,22,0
P,P,PON_BIDDING_TERMS_B,PRC_BU_ID,VIEW,NUMBER,22,0
P,P,PON_BIDDING_TERMS_B,VERSION_NUM,VIEW,NUMBER,22,0
P,P,PON_BIDDING_TERMS_B,APPLICATION_ID,VIEW,NUMBER,22,0
P,P,PON_BIDDING_TERMS_B,CREATION_DATE,VIEW,TIMESTAMP(6),11,0
P,P,PON_BIDDING_TERMS_B,CREATED_BY,VIEW,VARCHAR2,256,64
P,P,PON_BIDDING_TERMS_B,LAST_UPDATE_DATE,VIEW,TIMESTAMP(6),11,0
P,P,PON_BIDDING_TERMS_B,LAST_UPDATED_BY,VIEW,VARCHAR2,256,64
P,P,PON_BIDDING_TERMS_B,ENABLED_FLAG,VIEW,VARCHAR2,4,1
P,P,PON_BIDDING_TERMS_B,OBJECT_VERSION_NUMBER,VIEW,NUMBER,22,0
P,P,PON_BIDDING_TERMS_B,LAST_UPDATE_LOGIN,VIEW,VARCHAR2,128,32
P,P,PON_BIDDING_TERMS_TL,PRC_BU_ID,VIEW,NUMBER,22,0
P,P,PON_BIDDING_TERMS_TL,VERSION_NUM,VIEW,NUMBER,22,0
P,P,PON_BIDDING_TERMS_TL,APPLICATION_ID,VIEW,NUMBER,22,0
P,P,PON_BIDDING_TERMS_TL,LANGUAGE,VIEW,VARCHAR2,16,4
P,P,PON_BIDDING_TERMS_TL,BODY,VIEW,CLOB,4000,0
P,P,PON_BIDDING_TERMS_TL,SOURCE_LANG,VIEW,VARCHAR2,16,4
P,P,PON_BIDDING_TERMS_TL,CREATION_DATE,VIEW,TIMESTAMP(6),11,0
P,P,PON_BIDDING_TERMS_TL,CREATED_BY,VIEW,VARCHAR2,256,64
P,P,PON_BIDDING_TERMS_TL,LAST_UPDATE_DATE,VIEW,TIMESTAMP(6),11,0
P,P,PON_BIDDING_TERMS_TL,LAST_UPDATED_BY,VIEW,VARCHAR2,256,64
P,P,PON_BIDDING_TERMS_TL,OBJECT_VERSION_NUMBER,VIEW,NUMBER,22,0
P,P,PON_BIDDING_TERMS_TL,LAST_UPDATE_LOGIN,VIEW,VARCHAR2,128,32
P,P,PON_BIDDING_TERMS_VL,PRC_BU_ID,VIEW,NUMBER,22,0
P,P,PON_BIDDING_TERMS_VL,VERSION_NUM,VIEW,NUMBER,22,0
P,P,PON_BIDDING_TERMS_VL,APPLICATION_ID,VIEW,NUMBER,22,0
P,P,PON_BIDDING_TERMS_VL,CREATION_DATE,VIEW,TIMESTAMP(6),11,0
P,P,PON_BIDDING_TERMS_VL,CREATED_BY,VIEW,VARCHAR2,256,64
P,P,PON_BIDDING_TERMS_VL,LAST_UPDATE_DATE,VIEW,TIMESTAMP(6),11,0
P,P,PON_BIDDING_TERMS_VL,LAST_UPDATED_BY,VIEW,VARCHAR2,256,64
P,P,PON_BIDDING_TERMS_VL,ENABLED_FLAG,VIEW,VARCHAR2,4,1
P,P,PON_BIDDING_TERMS_VL,LAST_UPDATE_LOGIN,VIEW,VARCHAR2,128,32
P,P,PON_BIDDING_TERMS_VL,OBJECT_VERSION_NUMBER,VIEW,NUMBER,22,0
P,P,PON_BIDDING_TERMS_VL,BODY,VIEW,CLOB,4000,0
P,P,PON_BIDDING_TERMS_VL,VERSION_FLAG,VIEW,VARCHAR2,4,1
P,P,PON_BID_ATTRIBUTE_VALUES,AUCTION_HEADER_ID,VIEW,NUMBER,22,0
P,P,PON_BID_ATTRIBUTE_VALUES,BID_NUMBER,VIEW,NUMBER,22,0
P,P,PON_BID_ATTRIBUTE_VALUES,LINE_NUMBER,VIEW,NUMBER,22,0
P,P,PON_BID_ATTRIBUTE_VALUES,ATTRIBUTE_NAME,VIEW,VARCHAR2,4000,4000
P,P,PON_BID_ATTRIBUTE_VALUES,DATATYPE,VIEW,VARCHAR2,12,3
P,P,PON_BID_ATTRIBUTE_VALUES,TEXT_VALUE,VIEW,VARCHAR2,4000,4000
P,P,PON_BID_ATTRIBUTE_VALUES,NUMBER_VALUE,VIEW,NUMBER,22,0
P,P,PON_BID_ATTRIBUTE_VALUES,DATE_VALUE,VIEW,DATE,7,0
P,P,PON_BID_ATTRIBUTE_VALUES,CREATION_DATE,VIEW,TIMESTAMP(6),11,0
P,P,PON_BID_ATTRIBUTE_VALUES,CREATED_BY,VIEW,VARCHAR2,256,64
P,P,PON_BID_ATTRIBUTE_VALUES,LAST_UPDATE_DATE,VIEW,TIMESTAMP(6),11,0
P,P,PON_BID_ATTRIBUTE_VALUES,LAST_UPDATED_BY,VIEW,VARCHAR2,256,64
P,P,PON_BID_ATTRIBUTE_VALUES,SCORE,VIEW,NUMBER,22,0
P,P,PON_BID_ATTRIBUTE_VALUES,SEQUENCE_NUMBER,VIEW,NUMBER,22,0
P,P,PON_BID_ATTRIBUTE_VALUES,ATTR_LEVEL,VIEW,VARCHAR2,100,25
P,P,PON_BID_ATTRIBUTE_VALUES,WEIGHTED_SCORE,VIEW,NUMBER,22,0
P,P,PON_BID_ATTRIBUTE_VALUES,INTERNAL_NOTE,VIEW,VARCHAR2,4000,4000
P,P,PON_BID_ATTRIBUTE_VALUES,TEXT_OLD_VALUE,VIEW,VARCHAR2,4000,4000
P,P,PON_BID_ATTRIBUTE_VALUES,NUMBER_OLD_VALUE,VIEW,NUMBER,22,0
P,P,PON_BID_ATTRIBUTE_VALUES,DATE_OLD_VALUE,VIEW,DATE,7,0
P,P,PON_BID_ATTRIBUTE_VALUES,REQUEST_ID,VIEW,NUMBER,22,0
P,P,PON_BID_ATTRIBUTE_VALUES,PROGRAM_APPLICATION_ID,VIEW,NUMBER,22,0
P,P,PON_BID_ATTRIBUTE_VALUES,PROGRAM_ID,VIEW,NUMBER,22,0
P,P,PON_BID_ATTRIBUTE_VALUES,PROGRAM_UPDATE_DATE,VIEW,DATE,7,0
P,P,PON_BID_ATTRIBUTE_VALUES,PROGRAM_NAME,VIEW,VARCHAR2,120,30
P,P,PON_BID_ATTRIBUTE_VALUES,PROGRAM_APP_NAME,VIEW,VARCHAR2,200,50
P,P,PON_BID_ATTRIBUTE_VALUES,BATCH_ID,VIEW,NUMBER,22,0
P,P,PON_BID_ATTRIBUTE_VALUES,INTERFACE_LINE_ID,VIEW,NUMBER,22,0
P,P,PON_BID_ATTRIBUTE_VALUES,WORKSHEET_NAME,VIEW,VARCHAR2,320,80
P,P,PON_BID_ATTRIBUTE_VALUES,WORKSHEET_SEQUENCE_NUMBER,VIEW,NUMBER,22,0
P,P,PON_BID_ATTRIBUTE_VALUES,OBJECT_VERSION_NUMBER,VIEW,NUMBER,22,0
P,P,PON_BID_ATTRIBUTE_VALUES,LAST_UPDATE_LOGIN,VIEW,VARCHAR2,128,32
P,P,PON_BID_ATTRIBUTE_VALUES,AUCTION_LINE_NUMBER,VIEW,NUMBER,22,0
P,P,PON_BID_ATTRIBUTE_VALUES_MSV,AUCTION_HEADER_ID,VIEW,NUMBER,22,0
P,P,PON_BID_ATTRIBUTE_VALUES_MSV,BID_NUMBER,VIEW,NUMBER,22,0
P,P,PON_BID_ATTRIBUTE_VALUES_MSV,LINE_NUMBER,VIEW,NUMBER,22,0
P,P,PON_BID_ATTRIBUTE_VALUES_MSV,ATTRIBUTE_NAME,VIEW,VARCHAR2,4000,4000
P,P,PON_BID_ATTRIBUTE_VALUES_MSV,DATATYPE,VIEW,VARCHAR2,12,3
P,P,PON_BID_ATTRIBUTE_VALUES_MSV,TEXT_VALUE,VIEW,VARCHAR2,24,6
P,P,PON_BID_ATTRIBUTE_VALUES_MSV,NUMBER_VALUE,VIEW,NUMBER,22,0
P,P,PON_BID_ATTRIBUTE_VALUES_MSV,DATE_VALUE,VIEW,DATE,7,0
P,P,PON_BID_ATTRIBUTE_VALUES_MSV,CREATION_DATE,VIEW,TIMESTAMP(6),11,0
P,P,PON_BID_ATTRIBUTE_VALUES_MSV,CREATED_BY,VIEW,VARCHAR2,256,64
P,P,PON_BID_ATTRIBUTE_VALUES_MSV,LAST_UPDATE_DATE,VIEW,TIMESTAMP(6),11,0
P,P,PON_BID_ATTRIBUTE_VALUES_MSV,LAST_UPDATED_BY,VIEW,VARCHAR2,256,64
P,P,PON_BID_ATTRIBUTE_VALUES_MSV,SCORE,VIEW,NUMBER,22,0
P,P,PON_BID_ATTRIBUTE_VALUES_MSV,SEQUENCE_NUMBER,VIEW,NUMBER,22,0
P,P,PON_BID_ATTRIBUTE_VALUES_MSV,ATTR_LEVEL,VIEW,VARCHAR2,100,25
P,P,PON_BID_ATTRIBUTE_VALUES_MSV,WEIGHTED_SCORE,VIEW,NUMBER,22,0
P,P,PON_BID_ATTRIBUTE_VALUES_MSV,INTERNAL_NOTE,VIEW,VARCHAR2,24,6
P,P,PON_BID_ATTRIBUTE_VALUES_MSV,TEXT_OLD_VALUE,VIEW,VARCHAR2,4000,4000
P,P,PON_BID_ATTRIBUTE_VALUES_MSV,NUMBER_OLD_VALUE,VIEW,NUMBER,22,0
P,P,PON_BID_ATTRIBUTE_VALUES_MSV,DATE_OLD_VALUE,VIEW,DATE,7,0
P,P,PON_BID_ATTRIBUTE_VALUES_MSV,REQUEST_ID,VIEW,NUMBER,22,0
P,P,PON_BID_ATTRIBUTE_VALUES_MSV,PROGRAM_APPLICATION_ID,VIEW,NUMBER,22,0
P,P,PON_BID_ATTRIBUTE_VALUES_MSV,PROGRAM_ID,VIEW,NUMBER,22,0
P,P,PON_BID_ATTRIBUTE_VALUES_MSV,PROGRAM_UPDATE_DATE,VIEW,DATE,7,0
P,P,PON_BID_ATTRIBUTE_VALUES_MSV,PROGRAM_NAME,VIEW,VARCHAR2,120,30
P,P,PON_BID_ATTRIBUTE_VALUES_MSV,PROGRAM_APP_NAME,VIEW,VARCHAR2,200,50
P,P,PON_BID_ATTRIBUTE_VALUES_MSV,BATCH_ID,VIEW,NUMBER,22,0
P,P,PON_BID_ATTRIBUTE_VALUES_MSV,INTERFACE_LINE_ID,VIEW,NUMBER,22,0
P,P,PON_BID_ATTRIBUTE_VALUES_MSV,WORKSHEET_NAME,VIEW,VARCHAR2,320,80
P,P,PON_BID_ATTRIBUTE_VALUES_MSV,WORKSHEET_SEQUENCE_NUMBER,VIEW,NUMBER,22,0
P,P,PON_BID_ATTRIBUTE_VALUES_MSV,OBJECT_VERSION_NUMBER,VIEW,NUMBER,22,0
P,P,PON_BID_ATTRIBUTE_VALUES_MSV,LAST_UPDATE_LOGIN,VIEW,VARCHAR2,128,32
P,P,PON_BID_ATTRIBUTE_VALUES_MSV,AUCTION_LINE_NUMBER,VIEW,NUMBER,22,0
P,P,PON_BID_ATTR_VALUES_INTERFACE,BATCH_ID,VIEW,NUMBER,22,0
P,P,PON_BID_ATTR_VALUES_INTERFACE,INTERFACE_LINE_ID,VIEW,NUMBER,22,0
P,P,PON_BID_ATTR_VALUES_INTERFACE,AUCTION_HEADER_ID,VIEW,NUMBER,22,0
P,P,PON_BID_ATTR_VALUES_INTERFACE,BID_NUMBER,VIEW,NUMBER,22,0
P,P,PON_BID_ATTR_VALUES_INTERFACE,LINE_NUMBER,VIEW,NUMBER,22,0
P,P,PON_BID_ATTR_VALUES_INTERFACE,ATTRIBUTE_NAME,VIEW,VARCHAR2,4000,4000
P,P,PON_BID_ATTR_VALUES_INTERFACE,DATATYPE,VIEW,VARCHAR2,12,3
P,P,PON_BID_ATTR_VALUES_INTERFACE,VALUE,VIEW,VARCHAR2,4000,4000
P,P,PON_BID_ATTR_VALUES_INTERFACE,CREATION_DATE,VIEW,TIMESTAMP(6),11,0
P,P,PON_BID_ATTR_VALUES_INTERFACE,CREATED_BY,VIEW,VARCHAR2,256,64
P,P,PON_BID_ATTR_VALUES_INTERFACE,LAST_UPDATE_DATE,VIEW,TIMESTAMP(6),11,0
P,P,PON_BID_ATTR_VALUES_INTERFACE,LAST_UPDATED_BY,VIEW,VARCHAR2,256,64
P,P,PON_BID_ATTR_VALUES_INTERFACE,SEQUENCE_NUMBER,VIEW,NUMBER,22,0
P,P,PON_BID_ATTR_VALUES_INTERFACE,LAST_UPDATE_LOGIN,VIEW,VARCHAR2,128,32
P,P,PON_BID_ATTR_VALUES_INTERFACE,WORKSHEET_NAME,VIEW,VARCHAR2,320,80
P,P,PON_BID_ATTR_VALUES_INTERFACE,WORKSHEET_SEQUENCE_NUMBER,VIEW,NUMBER,22,0
P,P,PON_BID_ATTR_VALUES_INTERFACE,GROUP_NAME,VIEW,VARCHAR2,960,240
P,P,PON_BID_ATTR_VALUES_INTERFACE,BID_LINE_NUMBER,VIEW,NUMBER,22,0
P,P,PON_BID_ATTR_VALUES_INTERFACE,INTERFACE_BID_ATTR_VALUE_ID,VIEW,NUMBER,22,0
P,P,PON_BID_BUS_CLASSIFICATION_INT,BATCH_ID,VIEW,NUMBER,22,0
P,P,PON_BID_BUS_CLASSIFICATION_INT,BID_NUMBER,VIEW,NUMBER,22,0
P,P,PON_BID_BUS_CLASSIFICATION_INT,REQUIREMENT_ID,VIEW,NUMBER,22,0
P,P,PON_BID_BUS_CLASSIFICATION_INT,WORKSHEET_NAME,VIEW,VARCHAR2,320,80
P,P,PON_BID_BUS_CLASSIFICATION_INT,INTERFACE_LINE_ID,VIEW,NUMBER,22,0
P,P,PON_BID_BUS_CLASSIFICATION_INT,WORKSHEET_SEQUENCE_NUMBER,VIEW,NUMBER,22,0
P,P,PON_BID_BUS_CLASSIFICATION_INT,BUS_CLASS_REQUEST_ID,VIEW,NUMBER,22,0
P,P,PON_BID_BUS_CLASSIFICATION_INT,CLASSIFICATION_LOOKUP_CODE,VIEW,VARCHAR2,120,30
P,P,PON_BID_BUS_CLASSIFICATION_INT,SUB_CLASSIFICATION_LOOKUP_CODE,VIEW,VARCHAR2,960,240
P,P,PON_BID_BUS_CLASSIFICATION_INT,CERTIFICATION_AGENCY,VIEW,VARCHAR2,1020,255
P,P,PON_BID_BUS_CLASSIFICATION_INT,OTHER_CERTIFYING_AGENCY,VIEW,VARCHAR2,1020,255
P,P,PON_BID_BUS_CLASSIFICATION_INT,CERTIFICATION_NO,VIEW,VARCHAR2,320,80
P,P,PON_BID_BUS_CLASSIFICATION_INT,START_DATE,VIEW,DATE,7,0
P,P,PON_BID_BUS_CLASSIFICATION_INT,EXPIRATION_DATE,VIEW,DATE,7,0
P,P,PON_BID_BUS_CLASSIFICATION_INT,NOTES,VIEW,VARCHAR2,4000,1000
P,P,PON_BID_BUS_CLASSIFICATION_INT,CLASSIFICATION_ID_ORIGINAL,VIEW,NUMBER,22,0
P,P,PON_BID_BUS_CLASSIFICATION_INT,CERTIFYING_AGENCY_ID,VIEW,NUMBER,22,0
P,P,PON_BID_BUS_CLASSIFICATION_INT,CREATION_DATE,VIEW,TIMESTAMP(6),11,0
P,P,PON_BID_BUS_CLASSIFICATION_INT,CREATED_BY,VIEW,VARCHAR2,256,64
P,P,PON_BID_BUS_CLASSIFICATION_INT,LAST_UPDATE_DATE,VIEW,TIMESTAMP(6),11,0
P,P,PON_BID_BUS_CLASSIFICATION_INT,LAST_UPDATED_BY,VIEW,VARCHAR2,256,64
P,P,PON_BID_BUS_CLASSIFICATION_INT,LAST_UPDATE_LOGIN,VIEW,VARCHAR2,128,32
P,P,PON_BID_HEADERS,BID_NUMBER,VIEW,NUMBER,22,0
P,P,PON_BID_HEADERS,AUCTION_HEADER_ID,VIEW,NUMBER,22,0
P,P,PON_BID_HEADERS,BIDDERS_BID_NUMBER,VIEW,VARCHAR2,100,25
P,P,PON_BID_HEADERS,TRADING_PARTNER_CONTACT_ID,VIEW,NUMBER,22,0
P,P,PON_BID_HEADERS,TRADING_PARTNER_ID,VIEW,NUMBER,22,0
P,P,PON_BID_HEADERS,BID_STATUS,VIEW,VARCHAR2,100,25
P,P,PON_BID_HEADERS,TYPE_OF_RESPONSE,VIEW,VARCHAR2,100,25
P,P,PON_BID_HEADERS,AWARD_STATUS,VIEW,VARCHAR2,100,25
P,P,PON_BID_HEADERS,BID_EXPIRATION_DATE,VIEW,DATE,7,0
P,P,PON_BID_HEADERS,PUBLISH_DATE,VIEW,DATE,7,0
P,P,PON_BID_HEADERS,CANCELLED_DATE,VIEW,DATE,7,0
P,P,PON_BID_HEADERS,DISQUALIFY_REASON,VIEW,VARCHAR2,960,240
P,P,PON_BID_HEADERS,SUBMIT_STAGE,VIEW,VARCHAR2,80,20
P,P,PON_BID_HEADERS,NOTE_TO_AUCTION_OWNER,VIEW,VARCHAR2,4000,4000
P,P,PON_BID_HEADERS,CREATION_DATE,VIEW,TIMESTAMP(6),11,0
P,P,PON_BID_HEADERS,CREATED_BY,VIEW,VARCHAR2,256,64
P,P,PON_BID_HEADERS,LAST_UPDATE_DATE,VIEW,TIMESTAMP(6),11,0
P,P,PON_BID_HEADERS,LAST_UPDATED_BY,VIEW,VARCHAR2,256,64
P,P,PON_BID_HEADERS,BID_CURRENCY_CODE,VIEW,VARCHAR2,60,15
P,P,PON_BID_HEADERS,RATE,VIEW,NUMBER,22,0
P,P,PON_BID_HEADERS,RATE_TYPE,VIEW,VARCHAR2,120,30
P,P,PON_BID_HEADERS,RATE_DATE,VIEW,DATE,7,0
P,P,PON_BID_HEADERS,MIN_BID_CHANGE,VIEW,NUMBER,22,0
P,P,PON_BID_HEADERS,PROXY_BID_FLAG,VIEW,VARCHAR2,4,1
P,P,PON_BID_HEADERS,NUMBER_PRICE_DECIMALS,VIEW,NUMBER,22,0
P,P,PON_BID_HEADERS,PO_AGREED_AMOUNT,VIEW,NUMBER,22,0
P,P,PON_BID_HEADERS,CANCEL_REASON,VIEW,VARCHAR2,960,240
P,P,PON_BID_HEADERS,VENDOR_ID,VIEW,NUMBER,22,0
P,P,PON_BID_HEADERS,VENDOR_SITE_ID,VIEW,NUMBER,22,0
P,P,PON_BID_HEADERS,RATE_DSP,VIEW,NUMBER,22,0
P,P,PON_BID_HEADERS,DRAFT_LOCKED,VIEW,VARCHAR2,4,1
P,P,PON_BID_HEADERS,DRAFT_LOCKED_BY,VIEW,NUMBER,22,0
P,P,PON_BID_HEADERS,DRAFT_LOCKED_BY_CONTACT_ID,VIEW,NUMBER,22,0
P,P,PON_BID_HEADERS,DRAFT_LOCKED_DATE,VIEW,DATE,7,0
P,P,PON_BID_HEADERS,DRAFT_UNLOCKED_BY,VIEW,NUMBER,22,0
P,P,PON_BID_HEADERS,DRAFT_UNLOCKED_BY_CONTACT_ID,VIEW,NUMBER,22,0
P,P,PON_BID_HEADERS,DRAFT_UNLOCKED_DATE,VIEW,DATE,7,0
P,P,PON_BID_HEADERS,VENDOR_SITE_CODE,VIEW,VARCHAR2,960,240
P,P,PON_BID_HEADERS,INTERNAL_NOTE,VIEW,VARCHAR2,4000,4000
P,P,PON_BID_HEADERS,SHORTLIST_FLAG,VIEW,VARCHAR2,4,1
P,P,PON_BID_HEADERS,ATTRIBUTE_LINE_NUMBER,VIEW,NUMBER,22,0
P,P,PON_BID_HEADERS,NOTE_TO_SUPPLIER,VIEW,VARCHAR2,4000,4000
P,P,PON_BID_HEADERS,TOTAL_AWARD_AMOUNT,VIEW,NUMBER,22,0
P,P,PON_BID_HEADERS,SURROG_BID_CREATED_PERSON_ID,VIEW,NUMBER,22,0
P,P,PON_BID_HEADERS,SURROG_BID_RECEIPT_DATE,VIEW,DATE,7,0
P,P,PON_BID_HEADERS,SURROG_BID_ONLINE_ENTRY_DATE,VIEW,DATE,7,0
P,P,PON_BID_HEADERS,SURROG_BID_FLAG,VIEW,VARCHAR2,4,1
P,P,PON_BID_HEADERS,COLOR_SEQUENCE_ID,VIEW,NUMBER,22,0
P,P,PON_BID_HEADERS,AWARD_DATE,VIEW,DATE,7,0
P,P,PON_BID_HEADERS,PARTIAL_RESPONSE_FLAG,VIEW,VARCHAR2,4,1
P,P,PON_BID_HEADERS,INCUMBENT_FLAG,VIEW,VARCHAR2,4,1
P,P,PON_BID_HEADERS,SCORE_OVERRIDEN_FLAG,VIEW,VARCHAR2,4,1
P,P,PON_BID_HEADERS,SCORE_OVERRIDEN_DATE,VIEW,DATE,7,0
P,P,PON_BID_HEADERS,SCORE_OVERRIDE_PERSON_ID,VIEW,NUMBER,22,0
P,P,PON_BID_HEADERS,OVERRIDEN_SCORE,VIEW,NUMBER,22,0
P,P,PON_BID_HEADERS,REQUEST_ID,VIEW,NUMBER,22,0
P,P,PON_BID_HEADERS,REQUEST_DATE,VIEW,DATE,7,0
P,P,PON_BID_HEADERS,REQUESTED_BY,VIEW,NUMBER,22,0
P,P,PON_BID_HEADERS,IMPORT_FILE_NAME,VIEW,VARCHAR2,1020,255
P,P,PON_BID_HEADERS,OLD_NOTE_TO_AUCTION_OWNER,VIEW,VARCHAR2,4000,4000
P,P,PON_BID_HEADERS,OLD_BIDDERS_BID_NUMBER,VIEW,VARCHAR2,100,25
P,P,PON_BID_HEADERS,OLD_BID_EXPIRATION_DATE,VIEW,DATE,7,0
P,P,PON_BID_HEADERS,OLD_BID_STATUS,VIEW,VARCHAR2,100,25
P,P,PON_BID_HEADERS,OLD_MIN_BID_CHANGE,VIEW,NUMBER,22,0
P,P,PON_BID_HEADERS,OLD_SURROG_BID_RECEIPT_DATE,VIEW,DATE,7,0
P,P,PON_BID_HEADERS,SURROG_METHOD_OF_RESPONSE,VIEW,VARCHAR2,120,30
P,P,PON_BID_HEADERS,DISPLAY_PRICE_FACTORS_FLAG,VIEW,VARCHAR2,4,1
P,P,PON_BID_HEADERS,OLD_BID_NUMBER,VIEW,NUMBER,22,0
P,P,PON_BID_HEADERS,BUYER_BID_TOTAL,VIEW,NUMBER,22,0
P,P,PON_BID_HEADERS,SHORTLIST_BUYER_ID,VIEW,NUMBER,22,0
P,P,PON_BID_HEADERS,CURRENT_TOTAL_SPEND,VIEW,NUMBER,22,0
P,P,PON_BID_HEADERS,FIXED_INCENTIVE,VIEW,NUMBER,22,0
P,P,PON_BID_HEADERS,CURRENT_REBATE,VIEW,NUMBER,22,0
P,P,PON_BID_HEADERS,HAS_REBATE_TIERS,VIEW,VARCHAR2,4,1
P,P,PON_BID_HEADERS,OBJECT_VERSION_NUMBER,VIEW,NUMBER,22,0
P,P,PON_BID_HEADERS,LAST_UPDATE_LOGIN,VIEW,VARCHAR2,128,32
P,P,PON_BID_HEADERS,PROGRAM_NAME,VIEW,VARCHAR2,120,30
P,P,PON_BID_HEADERS,PROGRAM_APP_NAME,VIEW,VARCHAR2,200,50
P,P,PON_BID_HEADERS,TECHNICAL_SHORTLIST_FLAG,VIEW,VARCHAR2,4,1
P,P,PON_BID_HEADERS,BID_CURRENCY_MIN_BID_CHANGE,VIEW,NUMBER,22,0
P,P,PON_BID_HEADERS,OLD_BID_CURR_MIN_BID_CHANGE,VIEW,NUMBER,22,0
P,P,PON_BID_HEADERS,SURROG_DRAFT_LOCK_PERSON_ID,VIEW,NUMBER,22,0
P,P,PON_BID_HEADERS,SURROG_DRAFT_UNLOCK_PERSON_ID,VIEW,NUMBER,22,0
P,P,PON_BID_HEADERS,MAX_INTERNAL_LINE_NUM,VIEW,NUMBER,22,0
P,P,PON_BID_HEADERS,ORIGINAL_BID_NUMBER,VIEW,NUMBER,22,0
P,P,PON_BID_HEADERS,POQ_TRANSFER_STATUS,VIEW,VARCHAR2,120,30
P,P,PON_BID_HEADERS,SCORING_STATUS,VIEW,VARCHAR2,120,30
P,P,PON_BID_HEADERS,TECHNICAL_SCORING_STATUS,VIEW,VARCHAR2,120,30
P,P,PON_BID_HEADERS,SCORE_OVERRIDE_REASON,VIEW,VARCHAR2,4000,4000
P,P,PON_BID_HEADERS,BUYER_BID_TRANSFORMED_TOTAL,VIEW,NUMBER,22,0
P,P,PON_BID_HEADERS,TRANSFORMED_RANK,VIEW,NUMBER,22,0
P,P,PON_BID_HEADERS,OVERALL_RANK,VIEW,NUMBER,22,0
P,P,PON_BID_HEADERS,CONTRACT_ID,VIEW,NUMBER,22,0
P,P,PON_BID_HEADERS,CONTRACT_LINES_FLAG,VIEW,VARCHAR2,4,1
P,P,PON_BID_HEADERS,CONTRACT_ERROR_MSG,VIEW,VARCHAR2,4000,2000
P,P,PON_BID_HEADERS,ACTION_CODE,VIEW,VARCHAR2,80,20
P,P,PON_BID_HEADERS,SOURCE_BID_NUMBER,VIEW,NUMBER,22,0
P,P,PON_BID_HEADERS,JOB_PARAMS,VIEW,CLOB,4000,0
P,P,PON_BID_HEADERS,HAS_LINES_INSERTED_FLAG,VIEW,VARCHAR2,4,1
P,P,PON_BID_HEADERS,PRE_BID_FLAG,VIEW,VARCHAR2,4,1
P,P,PON_BID_HEADERS,COMPOSITE_SCORE,VIEW,NUMBER,22,0
P,P,PON_BID_HEADERS,COMPOSITE_RANK,VIEW,NUMBER,22,0
P,P,PON_BID_HEADERS,RELATIVE_SCORE,VIEW,NUMBER,22,0
P,P,PON_BID_HEADERS,IS_CREATED_FROM_REST,VIEW,VARCHAR2,4,1
P,P,PON_BID_HEADERS,STABLE_STATE_DATE,VIEW,TIMESTAMP(6),11,0
P,P,PON_BID_HEADERS_INTERFACE,BATCH_ID,VIEW,NUMBER,22,0
P,P,PON_BID_HEADERS_INTERFACE,AUCTION_HEADER_ID,VIEW,NUMBER,22,0
P,P,PON_BID_HEADERS_INTERFACE,BID_NUMBER,VIEW,NUMBER,22,0
